experiment,well,method,ref_mode,timepoint,true_dy,true_dx,est_dy,est_dx,abs_err_px,post_corr,reg_error,overlap,qc_pass
E5_drift,2,A_cli,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,A_cli,to_previous,1,2.651228381408963,-2.6805240929506176,-2.8,2.8,0.1908074601881947,0.9920244790450445,0.9999999805645065,0.9710460069444442,True
E5_drift,2,A_cli,to_previous,2,6.750371855175638,-4.66469650281743,-6.8999999999999995,4.8,0.20173154952414807,0.9929917456698873,0.9999999776562289,0.9399609374999999,True
E5_drift,2,A_cli,to_previous,3,11.202265416658797,-8.033775591950942,-11.1,8.0,0.10769868177482002,0.9967836355487552,0.999999979936121,0.9029296874999999,True
E5_drift,2,A_cli,to_previous,4,14.201611302967269,-11.247675597872217,-14.1,11.1,0.17925662915949,0.9940695104865437,0.9999999773493417,0.87299560546875,True
E5_drift,2,A_cli,to_previous,5,16.783012615356157,-13.108053933589014,-16.8,13.0,0.10938109434951257,0.9948654551145658,0.9999999777852366,0.8507161458333333,True
E5_drift,2,A_cli,to_previous,6,19.550090281157537,-14.996962443375303,-19.5,15.0,0.05018229784186224,0.9918597059099395,0.9999999791131152,0.8282470703125,True
E5_drift,2,A_cli,to_previous,7,22.956250975873136,-17.977267516278744,-22.9,18.0,0.060670735143209385,0.9953728479324253,0.9999999803929701,0.7981608072916666,True
E5_drift,2,A_cli,to_previous,8,27.44361266218612,-21.14029603486926,-27.299999999999997,21.1,0.14915886553057986,0.98592995665044,0.9999999818690268,0.76354248046875,True
E5_drift,2,B_pilot,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,B_pilot,to_first,1,2.651228381408963,-2.6805240929506176,-3.0,3.0,0.47297621200186934,0.9892826205631344,,0.968994140625,True
E5_drift,2,B_pilot,to_first,2,6.750371855175638,-4.66469650281743,-7.0,5.0,0.4180223031266567,0.99053040385164,,0.9384494357638888,True
E5_drift,2,B_pilot,to_first,3,11.202265416658797,-8.033775591950942,-11.0,8.0,0.2050660610334954,0.9954614755153574,,0.9034288194444444,True
E5_drift,2,B_pilot,to_first,4,14.201611302967269,-11.247675597872217,-14.0,11.0,0.3193592323160861,0.9920143492527987,,0.8739691840277778,True
E5_drift,2,B_pilot,to_first,5,16.783012615356157,-13.108053933589014,-17.0,13.0,0.24240292419571663,0.9933109862597916,,0.8497450086805556,True
E5_drift,2,B_pilot,to_first,6,19.550090281157537,-14.996962443375303,-20.0,15.0,0.44991997272754203,0.9870624396424443,,0.8258463541666666,True
E5_drift,2,B_pilot,to_first,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.993538872111337,,0.7976888020833334,True
E5_drift,2,B_pilot,to_first,8,27.44361266218612,-21.14029603486926,-27.0,21.0,0.46526892379772383,0.9819958191374025,,0.765380859375,True
E5_drift,2,B_pilot,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,B_pilot,to_previous,1,2.651228381408963,-2.6805240929506176,-3.0,3.0,0.47297621200186934,0.9892826205631344,,0.968994140625,True
E5_drift,2,B_pilot,to_previous,2,6.750371855175638,-4.66469650281743,-7.0,5.0,0.4180223031266567,0.99053040385164,,0.9384494357638888,True
E5_drift,2,B_pilot,to_previous,3,11.202265416658797,-8.033775591950942,-11.0,8.0,0.2050660610334954,0.9954614755153574,,0.9034288194444444,True
E5_drift,2,B_pilot,to_previous,4,14.201611302967269,-11.247675597872217,-14.0,11.0,0.3193592323160861,0.9920143492527987,,0.8739691840277778,True
E5_drift,2,B_pilot,to_previous,5,16.783012615356157,-13.108053933589014,-17.0,13.0,0.24240292419571663,0.9933109862597916,,0.8497450086805556,True
E5_drift,2,B_pilot,to_previous,6,19.550090281157537,-14.996962443375303,-20.0,15.0,0.44991997272754203,0.9870624396424443,,0.8258463541666666,True
E5_drift,2,B_pilot,to_previous,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.993538872111337,,0.7976888020833334,True
E5_drift,2,B_pilot,to_previous,8,27.44361266218612,-21.14029603486926,-27.0,21.0,0.46526892379772383,0.9819958191374025,,0.765380859375,True
E5_drift,2,stable_subpixel,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,stable_subpixel,to_first,1,2.651228381408963,-2.6805240929506176,-2.799999952316284,2.8499999046325684,0.2255106007607804,0.9883458934482042,0.9999999403953552,0.9707893887549613,True
E5_drift,2,stable_subpixel,to_first,2,6.750371855175638,-4.66469650281743,-6.900000095367432,4.800000190734863,0.20173174818791242,0.9894421453634902,0.9999999403953552,0.9399609360580023,True
E5_drift,2,stable_subpixel,to_first,3,11.202265416658797,-8.033775591950942,-11.100000381469727,8.0,0.10769831954983483,0.9947883389342937,0.9999999403953552,0.9029296855959628,True
E5_drift,2,stable_subpixel,to_first,4,14.201611302967269,-11.247675597872217,-14.100000381469727,11.100000381469727,0.17925609866083214,0.9906945128171242,0.9999999403953552,0.8729956017558773,True
E5_drift,2,stable_subpixel,to_first,5,16.783012615356157,-13.108053933589014,-16.899999618530273,13.050000190734863,0.13059937201624172,0.9923241795362154,0.9999999403953552,0.8499930836281016,True
E5_drift,2,stable_subpixel,to_first,6,19.550090281157537,-14.996962443375303,-19.649999618530273,15.0,0.09995550232232076,0.9881450596840604,0.9999999403953552,0.827526857300351,True
E5_drift,2,stable_subpixel,to_first,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.993538872111337,0.9999999403953552,0.7976888020833334,True
E5_drift,2,stable_subpixel,to_first,8,27.44361266218612,-21.14029603486926,-27.350000381469727,21.049999237060547,0.13006448706480986,0.9811184309380034,0.9999999403953552,0.7635340050023256,True
E5_drift,2,stable_subpixel,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,stable_subpixel,to_previous,1,2.651228381408963,-2.6805240929506176,-2.799999952316284,2.8499999046325684,0.2255106007607804,0.9883458934482042,0.9999999403953552,0.9707893887549613,True
E5_drift,2,stable_subpixel,to_previous,2,6.750371855175638,-4.66469650281743,-6.8999998569488525,4.849999904632568,0.23817197492338973,0.9896673143957929,0.9999998807907104,0.9397098807623843,True
E5_drift,2,stable_subpixel,to_previous,3,11.202265416658797,-8.033775591950942,-11.09999966621399,8.049999952316284,0.10354474193943491,0.9942990089279002,0.9999999403953552,0.9026843280714496,True
E5_drift,2,stable_subpixel,to_previous,4,14.201611302967269,-11.247675597872217,-14.09999966621399,11.149999856948853,0.14094493637094094,0.9903548551428718,0.9999998807907104,0.8727543154788954,True
E5_drift,2,stable_subpixel,to_previous,5,16.783012615356157,-13.108053933589014,-16.899999618530273,13.099999904632568,0.11726391727250164,0.9918896124609695,0.9999999403953552,0.8497555904118861,True
E5_drift,2,stable_subpixel,to_previous,6,19.550090281157537,-14.996962443375303,-19.649999618530273,15.049999952316284,0.1131143361777097,0.9877759170578039,0.9999999403953552,0.8272930928743315,True
E5_drift,2,stable_subpixel,to_previous,7,22.956250975873136,-17.977267516278744,-22.999999523162842,18.049999952316284,0.08487604280310528,0.993197690516617,0.9999999403953552,0.797459583631846,True
E5_drift,2,stable_subpixel,to_previous,8,27.44361266218612,-21.14029603486926,-27.34999942779541,21.09999990463257,0.10191769112937234,0.9808407004513139,0.9999999403953552,0.7633106855873484,True
E6_decorrelation,2,A_cli,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,A_cli,to_first,1,2.484940796474285,-1.8335329619497107,-1.0,-1.0,3.1990558318805857,0.9431784462093159,0.9999999997258121,0.9896104600694444,True
E6_decorrelation,2,A_cli,to_first,2,5.285851662961644,-4.4525005471093335,58.8,0.0,64.24033891947592,-0.050255160163005644,0.9999999997695418,0.69375,False
E6_decorrelation,2,A_cli,to_first,3,9.30577641898898,-6.898596487212013,-3.2,-1.0,9.983402834028078,0.7791782358710514,0.9999999997924169,0.9782118055555556,True
E6_decorrelation,2,A_cli,to_first,4,13.665664359126037,-10.094801429173025,0.0,-52.8,64.36230596545926,-0.17138058687564606,0.999999999873157,0.725,False
E6_decorrelation,2,A_cli,to_first,5,17.486860511129013,-13.202994665403132,0.0,38.3,30.588395958279126,0.45858430463828587,0.9999999997652678,0.8005208333333332,True
E6_decorrelation,2,A_cli,to_first,6,20.205735234341507,-15.743126578162283,1.1,36.9,30.025783034977195,0.4680848693521009,0.9999999998404592,0.8031844075520833,True
E6_decorrelation,2,A_cli,to_first,7,22.694208244563537,-17.37151508958428,-83.1,0.0,62.85403100922652,0.13595089569529242,0.999999999756311,0.5671875000000001,True
E6_decorrelation,2,A_cli,to_first,8,26.872957993849514,-20.414825294031413,61.9,0.0,91.09008268062773,-0.113263574295114,0.9999999998862088,0.6776041666666666,False
E6_decorrelation,2,A_cli,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,A_cli,to_previous,1,2.484940796474285,-1.8335329619497107,-1.0,-1.0,3.1990558318805857,0.9431784462093159,0.9999999997258121,0.9896104600694444,True
E6_decorrelation,2,A_cli,to_previous,2,5.285851662961644,-4.4525005471093335,-1.0,0.10000000000000009,6.108419230005267,0.8621067173286919,0.9999999992647645,0.9942735460069445,True
E6_decorrelation,2,A_cli,to_previous,3,9.30577641898898,-6.898596487212013,-1.0,0.10000000000000009,10.733444746127168,0.7547338083713404,0.9999999982770876,0.9942735460069445,True
E6_decorrelation,2,A_cli,to_previous,4,13.665664359126037,-10.094801429173025,-1.0,-83.10000000000001,94.05152878651695,-0.14525787455379707,0.9999999998151868,0.5642333984375,False
E6_decorrelation,2,A_cli,to_previous,5,17.486860511129013,-13.202994665403132,-1.0,-83.00000000000001,97.6054955015598,-0.14476857401808516,0.9999999995209616,0.5647515190972221,False
E6_decorrelation,2,A_cli,to_previous,6,20.205735234341507,-15.743126578162283,-1.0,-84.00000000000001,101.57534920185573,-0.13838997050499027,0.999999999682986,0.5595703124999999,False
E6_decorrelation,2,A_cli,to_previous,7,22.694208244563537,-17.37151508958428,-1.1,-81.80000000000001,101.49531631988356,-0.1416973451585591,0.9999999995343299,0.5706700303819443,False
E6_decorrelation,2,A_cli,to_previous,8,26.872957993849514,-20.414825294031413,1.0,-80.70000000000002,104.88617488291486,-0.1352997192443026,0.9999999998198333,0.5766682942708332,False
E6_decorrelation,2,B_pilot,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,B_pilot,to_first,1,2.484940796474285,-1.8335329619497107,-2.0,1.0,0.9643364427116565,0.9394181433311171,,0.9844292534722222,True
E6_decorrelation,2,B_pilot,to_first,2,5.285851662961644,-4.4525005471093335,-7.0,4.0,1.7728680905542882,0.9248880111535571,,0.9434678819444444,True
E6_decorrelation,2,B_pilot,to_first,3,9.30577641898898,-6.898596487212013,-9.0,8.0,1.1430612041318877,0.9377670441375963,,0.9134114583333334,True
E6_decorrelation,2,B_pilot,to_first,4,13.665664359126037,-10.094801429173025,-14.0,10.0,0.3475163762067215,0.8823860416143469,,0.8787977430555556,True
E6_decorrelation,2,B_pilot,to_first,5,17.486860511129013,-13.202994665403132,-16.0,14.0,1.6870007951778492,0.8824994538282973,,0.8498263888888888,True
E6_decorrelation,2,B_pilot,to_first,6,20.205735234341507,-15.743126578162283,-19.0,16.0,1.2327941475279587,0.8809755134907717,,0.8259548611111112,True
E6_decorrelation,2,B_pilot,to_first,7,22.694208244563537,-17.37151508958428,-21.0,17.0,1.7344639049965485,0.871466957632974,,0.811767578125,True
E6_decorrelation,2,B_pilot,to_first,8,26.872957993849514,-20.414825294031413,-24.0,20.0,2.9027517391248043,0.8610439459709961,,0.7838541666666666,True
E6_decorrelation,2,B_pilot,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,B_pilot,to_previous,1,2.484940796474285,-1.8335329619497107,-2.0,1.0,0.9643364427116565,0.9394181433311171,,0.9844292534722222,True
E6_decorrelation,2,B_pilot,to_previous,2,5.285851662961644,-4.4525005471093335,-6.0,4.0,0.8454375153900467,0.9245585777214892,,0.9485677083333334,True
E6_decorrelation,2,B_pilot,to_previous,3,9.30577641898898,-6.898596487212013,-9.0,8.0,1.1430612041318877,0.9377670441375963,,0.9134114583333334,True
E6_decorrelation,2,B_pilot,to_previous,4,13.665664359126037,-10.094801429173025,-14.0,10.0,0.3475163762067215,0.8823860416143469,,0.8787977430555556,True
E6_decorrelation,2,B_pilot,to_previous,5,17.486860511129013,-13.202994665403132,-16.0,13.0,1.500653528878988,0.8826621488098718,,0.8546006944444444,True
E6_decorrelation,2,B_pilot,to_previous,6,20.205735234341507,-15.743126578162283,-18.0,16.0,2.2206422221650657,0.8802069726893273,,0.8307291666666666,True
E6_decorrelation,2,B_pilot,to_previous,7,22.694208244563537,-17.37151508958428,-21.0,17.0,1.7344639049965485,0.871466957632974,,0.811767578125,True
E6_decorrelation,2,B_pilot,to_previous,8,26.872957993849514,-20.414825294031413,-24.0,21.0,2.9319476582860835,0.8597151279400318,,0.779296875,True
E6_decorrelation,2,stable_subpixel,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,stable_subpixel,to_first,1,2.484940796474285,-1.8335329619497107,0.8999999761581421,0.75,3.554133890817976,0.9262038047139707,1.0,0.9914245606705663,True
E6_decorrelation,2,stable_subpixel,to_first,2,5.285851662961644,-4.4525005471093335,47.849998474121094,-13.949999809265137,56.232291338312706,-0.12640860072589852,1.0,0.6962323079203876,False
E6_decorrelation,2,stable_subpixel,to_first,3,9.30577641898898,-6.898596487212013,-44.099998474121094,-45.150001525878906,62.607463161752314,0.11150289191706395,1.0,0.5891687011284132,True
E6_decorrelation,2,stable_subpixel,to_first,4,13.665664359126037,-10.094801429173025,63.25,-36.900001525878906,90.13617990901261,-0.14857762426389337,1.0,0.5416971789155569,False
E6_decorrelation,2,stable_subpixel,to_first,5,17.486860511129013,-13.202994665403132,88.0,-93.1500015258789,149.79465123747656,-0.05527055292666821,1.0,0.27887369361188674,False
E6_decorrelation,2,stable_subpixel,to_first,6,20.205735234341507,-15.743126578162283,0.15000000596046448,7.050000190734863,22.13428118464791,0.4105089528121731,1.0,0.9625286855008987,True
E6_decorrelation,2,stable_subpixel,to_first,7,22.694208244563537,-17.37151508958428,-82.0999984741211,-70.19999694824219,105.81974122718965,-0.10259447744055383,1.0,0.36311362091037974,False
E6_decorrelation,2,stable_subpixel,to_first,8,26.872957993849514,-20.414825294031413,-84.19999694824219,58.25,68.68689715156465,-0.17168774311871604,1.0,0.3911200740064184,False
E6_decorrelation,2,stable_subpixel,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E6_decorrelation,2,stable_subpixel,to_previous,1,2.484940796474285,-1.8335329619497107,0.8999999761581421,0.75,3.554133890817976,0.9262038047139707,1.0,0.9914245606705663,True
E6_decorrelation,2,stable_subpixel,to_previous,2,5.285851662961644,-4.4525005471093335,83.05000150203705,38.650001525878906,94.72429481173855,0.06331320969780907,1.0,0.4532194581005348,False
E6_decorrelation,2,stable_subpixel,to_previous,3,9.30577641898898,-6.898596487212013,77.80000150203705,35.60000157356262,91.71252477801436,0.10801741033604927,1.0,0.48450736722495,False
E6_decorrelation,2,stable_subpixel,to_previous,4,13.665664359126037,-10.094801429173025,21.80000150203705,54.60000157356262,56.908051230628566,0.2516241327950859,1.0,0.6343717319281618,True
E6_decorrelation,2,stable_subpixel,to_previous,5,17.486860511129013,-13.202994665403132,11.950001120567322,-14.299999952316284,40.28577336561803,-0.04720619856591246,1.0,0.8679167971316363,False
E6_decorrelation,2,stable_subpixel,to_previous,6,20.205735234341507,-15.743126578162283,10.850001096725464,-93.3500030040741,113.42737624185516,-0.12408252201425478,1.0,0.4847668958230255,False
E6_decorrelation,2,stable_subpixel,to_previous,7,22.694208244563537,-17.37151508958428,17.750001192092896,-64.50000262260437,91.31637032566148,-0.17094033057450347,1.0,0.6026712888188842,False
E6_decorrelation,2,stable_subpixel,to_previous,8,26.872957993849514,-20.414825294031413,-4.2499988079071045,-149.40000414848328,171.31513237574538,-0.0036335284489507334,1.0,0.21696368467625374,False
E1_baseline,3,A_cli,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,A_cli,to_first,1,-0.8805828828094331,-5.089564388870736,0.9,5.0,0.09164499000916851,0.9960598015652322,0.9999999704345952,0.9693929036458333,True
E1_baseline,3,A_cli,to_first,2,-4.429352869055858,-5.191424240441783,4.4,5.1,0.09602074079159888,0.9834282456835207,0.9999999733512746,0.9511295572916667,True
E1_baseline,3,A_cli,to_first,3,1.5036955988028655,5.414418794512029,-1.6,-5.3,0.14955332904193278,0.9784203783567561,0.9999999768159392,0.9642925347222222,True
E1_baseline,3,A_cli,to_first,4,5.246172374570278,4.779328187442658,-5.1,-4.9,0.18954695838601096,0.9887139720644897,0.9999999703681436,0.9485945638020833,True
E1_baseline,3,A_cli,to_first,5,0.5790156961769846,-0.5095391214379195,-0.5,0.4,0.13506405653513,0.977838840099752,0.9999999684290327,0.9953179253472223,True
E1_baseline,3,A_cli,to_first,6,-2.4702783673128845,0.7961563616656999,2.5,-0.8,0.029969134208927564,0.982154545956979,0.9999999735307877,0.9828667534722223,True
E1_baseline,3,A_cli,to_first,7,-5.2192560368880425,6.225163131863532,5.1,-6.1,0.17288091829964983,0.9890755844438515,0.9999999693201711,0.9425105794270833,True
E1_baseline,3,A_cli,to_first,8,-6.172794089742974,6.156711414474254,6.1,-6.1,0.09227764644364729,0.9914295552279997,0.9999999680399142,0.9374677191840279,True
E1_baseline,3,A_cli,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,A_cli,to_previous,1,-0.8805828828094331,-5.089564388870736,0.9,5.0,0.09164499000916851,0.9960598015652322,0.9999999704345952,0.9693929036458333,True
E1_baseline,3,A_cli,to_previous,2,-4.429352869055858,-5.191424240441783,4.4,5.0,0.19366163985292503,0.9842664188026471,0.9999999633503833,0.951638454861111,True
E1_baseline,3,A_cli,to_previous,3,1.5036955988028655,5.414418794512029,-1.5,-5.5,0.08566096067221086,0.9776305839806015,0.9999999744255611,0.9637654622395834,True
E1_baseline,3,A_cli,to_previous,4,5.246172374570278,4.779328187442658,-5.1,-5.2,0.44534384128198434,0.9851915077781254,0.9999999667083613,0.9470735677083335,True
E1_baseline,3,A_cli,to_previous,5,0.5790156961769846,-0.5095391214379195,-0.5999999999999996,0.20000000000000018,0.31024959098683036,0.9774985146507627,0.999999973459044,0.9958365885416668,True
E1_baseline,3,A_cli,to_previous,6,-2.4702783673128845,0.7961563616656999,2.4000000000000004,-1.2999999999999998,0.5087213980187087,0.9785968503858172,0.9999999740647688,0.9808138020833331,True
E1_baseline,3,A_cli,to_previous,7,-5.2192560368880425,6.225163131863532,5.1000000000000005,-6.5,0.2995952376479045,0.9816024921800796,0.9999999711252773,0.9404825846354168,True
E1_baseline,3,A_cli,to_previous,8,-6.172794089742974,6.156711414474254,6.000000000000001,-6.5,0.38432388736893547,0.9823651885411328,0.999999949844778,0.9359537760416666,True
E1_baseline,3,B_pilot,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,B_pilot,to_first,1,-0.8805828828094331,-5.089564388870736,1.0,5.0,0.14927232708005184,0.9956029695129224,,0.9688856336805556,True
E1_baseline,3,B_pilot,to_first,2,-4.429352869055858,-5.191424240441783,4.0,5.0,0.47009267809147015,0.9768595526184721,,0.9536675347222222,True
E1_baseline,3,B_pilot,to_first,3,1.5036955988028655,5.414418794512029,-2.0,-5.0,0.6465763650895767,0.9652718581403067,,0.9638129340277778,True
E1_baseline,3,B_pilot,to_first,4,5.246172374570278,4.779328187442658,-5.0,-5.0,0.3306007968213507,0.9860364663593364,,0.9485948350694444,True
E1_baseline,3,B_pilot,to_first,5,0.5790156961769846,-0.5095391214379195,-1.0,1.0,0.6463587683827279,0.9659431917678161,,0.9896104600694444,True
E1_baseline,3,B_pilot,to_first,6,-2.4702783673128845,0.7961563616656999,2.0,-1.0,0.512556310713113,0.9744811206464241,,0.9844292534722222,True
E1_baseline,3,B_pilot,to_first,7,-5.2192560368880425,6.225163131863532,5.0,-6.0,0.31427956609115537,0.9865710697027849,,0.9435221354166666,True
E1_baseline,3,B_pilot,to_first,8,-6.172794089742974,6.156711414474254,6.0,-6.0,0.2332729407295757,0.9904523313790657,,0.9384765625,True
E1_baseline,3,B_pilot,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,B_pilot,to_previous,1,-0.8805828828094331,-5.089564388870736,1.0,5.0,0.14927232708005184,0.9956029695129224,,0.9688856336805556,True
E1_baseline,3,B_pilot,to_previous,2,-4.429352869055858,-5.191424240441783,4.0,5.0,0.47009267809147015,0.9768595526184721,,0.9536675347222222,True
E1_baseline,3,B_pilot,to_previous,3,1.5036955988028655,5.414418794512029,-2.0,-5.0,0.6465763650895767,0.9652718581403067,,0.9638129340277778,True
E1_baseline,3,B_pilot,to_previous,4,5.246172374570278,4.779328187442658,-6.0,-4.0,1.084254819036407,0.933016185179381,,0.9485677083333334,True
E1_baseline,3,B_pilot,to_previous,5,0.5790156961769846,-0.5095391214379195,-1.0,1.0,0.6463587683827279,0.9659431917678161,,0.9896104600694444,True
E1_baseline,3,B_pilot,to_previous,6,-2.4702783673128845,0.7961563616656999,2.0,0.0,0.9246765353264011,0.9422015158614221,,0.9895833333333334,True
E1_baseline,3,B_pilot,to_previous,7,-5.2192560368880425,6.225163131863532,5.0,-5.0,1.2446276187637444,0.9273029927622416,,0.9485948350694444,True
E1_baseline,3,B_pilot,to_previous,8,-6.172794089742974,6.156711414474254,6.0,-5.0,1.1695465334158925,0.9233591385558731,,0.9435221354166666,True
E1_baseline,3,stable_subpixel,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,stable_subpixel,to_first,1,-0.8805828828094331,-5.089564388870736,0.949999988079071,5.050000190734863,0.07990031463111129,0.9939063233052895,0.9999998211860657,0.9688801395884528,True
E1_baseline,3,stable_subpixel,to_first,2,-4.429352869055858,-5.191424240441783,4.300000190734863,5.099999904632568,0.1583998881532777,0.9760424032100354,0.9999998211860657,0.9516365555081412,True
E1_baseline,3,stable_subpixel,to_first,3,1.5036955988028655,5.414418794512029,-1.5,-5.300000190734863,0.1144782701687433,0.9682365262211868,0.9999998211860657,0.964798989899767,True
E1_baseline,3,stable_subpixel,to_first,4,5.246172374570278,4.779328187442658,-5.099999904632568,-4.900000095367432,0.18954709264427064,0.9832894687594738,0.9999998211860657,0.9485945638026008,True
E1_baseline,3,stable_subpixel,to_first,5,0.5790156961769846,-0.5095391214379195,-0.699999988079071,0.550000011920929,0.12757069626574655,0.9689058310972892,0.9999998211860657,0.9935000271267845,True
E1_baseline,3,stable_subpixel,to_first,6,-2.4702783673128845,0.7961563616656999,2.4000000953674316,-0.8999999761581421,0.1253895202099999,0.9757191255735959,0.9999998211860657,0.9828710933782472,True
E1_baseline,3,stable_subpixel,to_first,7,-5.2192560368880425,6.225163131863532,5.099999904632568,-6.099999904632568,0.17288105313019397,0.9835054822017548,0.9999998211860657,0.9425105803915196,True
E1_baseline,3,stable_subpixel,to_first,8,-6.172794089742974,6.156711414474254,6.050000190734863,-6.050000190734863,0.16268259558284723,0.9886332932495351,0.9999998211860657,0.9379720711009577,True
E1_baseline,3,stable_subpixel,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,stable_subpixel,to_previous,1,-0.8805828828094331,-5.089564388870736,0.949999988079071,5.050000190734863,0.07990031463111129,0.9939063233052895,0.9999998211860657,0.9688801395884528,True
E1_baseline,3,stable_subpixel,to_previous,2,-4.429352869055858,-5.191424240441783,4.299999892711639,5.100000191479921,0.15839996596492362,0.9760424002047541,0.9999998211860657,0.951636555558578,True
E1_baseline,3,stable_subpixel,to_previous,3,1.5036955988028655,5.414418794512029,-1.550000011920929,-5.250000189989805,0.1708144495856358,0.9684013422047344,0.9999998211860657,0.9648040761065053,True
E1_baseline,3,stable_subpixel,to_previous,4,5.246172374570278,4.779328187442658,-5.149999916553497,-4.850000184029341,0.11934685912305182,0.9815803229668626,0.9999998211860657,0.9485942242087437,True
E1_baseline,3,stable_subpixel,to_previous,5,0.5790156961769846,-0.5095391214379195,-0.7499998211860657,0.599999625235796,0.1934390698708167,0.9690345828049062,0.9999998211860657,0.9929809599039344,True
E1_baseline,3,stable_subpixel,to_previous,6,-2.4702783673128845,0.7961563616656999,2.3500000834465027,-0.8500004224479198,0.13178030373072191,0.9749959902800064,0.9999998211860657,0.9833875163827028,True
E1_baseline,3,stable_subpixel,to_previous,7,-5.2192560368880425,6.225163131863532,5.0500001311302185,-6.050000231713057,0.2435766885870378,0.9849945818692161,0.9999998211860657,0.943016287768489,True
E1_baseline,3,stable_subpixel,to_previous,8,-6.172794089742974,6.156711414474254,6.0000001192092896,-6.0000002309679985,0.23327269726379649,0.9900020358909786,0.9999998211860657,0.938476560733155,True
E2_sparse,3,A_cli,to_first,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,3,A_cli,to_first,1,5.4020988113928485,6.79193199148947,0.0,0.0,8.678306963058528,0.9784612651271531,0.9999999996137235,1.0,True
E2_sparse,3,A_cli,to_first,2,0.3645450299652886,4.2788402739086635,0.0,0.0,4.294341296228696,0.9813490342222709,0.9999999996297039,1.0,True
E2_sparse,3,A_cli,to_first,3,-0.927551269731957,-3.6161641707319383,0.0,0.0,3.7332284510416414,0.98225227162967,0.9999999996547769,1.0,True
E2_sparse,3,A_cli,to_first,4,-4.616124782780263,2.0571338142610305,0.0,0.0,5.05375182809507,0.9795477674449936,0.999999999748997,1.0,True
E2_sparse,3,A_cli,to_first,5,-4.604757645627927,-0.5326030062214642,0.0,0.0,4.63545671290381,0.980329119041941,0.9999999996991327,1.0,True
E2_sparse,3,A_cli,to_first,6,6.657325892231881,-1.1585157413750746,0.0,0.0,6.7573772100123914,0.9777137643168289,0.9999999996735722,1.0,True
E2_sparse,3,A_cli,to_first,7,-6.825708959892323,-0.7989121862839355,0.0,0.0,6.872304088626121,0.9780691236693329,0.9999999997189482,1.0,True
E2_sparse,3,A_cli,to_first,8,-3.58161617321071,1.9646315854771892,0.0,0.0,4.085064464467989,0.9813527045976806,0.9999999997608746,1.0,True
E2_sparse,3,A_cli,to_previous,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,3,A_cli,to_previous,1,5.4020988113928485,6.79193199148947,0.0,0.0,8.678306963058528,0.9784612651271531,0.9999999996137235,1.0,True
E2_sparse,3,A_cli,to_previous,2,0.3645450299652886,4.2788402739086635,0.0,0.0,4.294341296228696,0.9813490342222709,0.9999999996138494,1.0,True
E2_sparse,3,A_cli,to_previous,3,-0.927551269731957,-3.6161641707319383,0.0,0.0,3.7332284510416414,0.98225227162967,0.9999999995408054,1.0,True
E2_sparse,3,A_cli,to_previous,4,-4.616124782780263,2.0571338142610305,0.0,0.0,5.05375182809507,0.9795477674449936,0.9999999997126898,1.0,True
E2_sparse,3,A_cli,to_previous,5,-4.604757645627927,-0.5326030062214642,0.0,0.0,4.63545671290381,0.980329119041941,0.9999999997229967,1.0,True
E2_sparse,3,A_cli,to_previous,6,6.657325892231881,-1.1585157413750746,0.0,0.0,6.7573772100123914,0.9777137643168289,0.9999999995876802,1.0,True
